metro,city,year_month,house_count,power_use,bill
강원도,횡성군,2022-06,31662,163.91,19618
강원도,원주시,2022-06,206860,201.96,20810
강원도,동해시,2022-06,53731,192.15,19540
강원도,영월군,2022-06,25528,164.22,19641
강원도,평창군,2022-06,32588,154.8,18502
강원도,춘천시,2022-06,163735,200.89,21231
강원도,강릉시,2022-06,129265,189.23,20283
강원도,정선군,2022-06,23983,164.76,19570
강원도,양구군,2022-06,13261,161.15,19633
강원도,홍천군,2022-06,45197,166.02,19943
강원도,화천군,2022-06,14698,163.84,18995
충청북도,괴산군,2022-06,25604,150.03,19955
충청북도,증평군,2022-06,25006,162.99,17967
충청북도,영동군,2022-06,30567,151.87,18693
충청북도,보은군,2022-06,21938,145.36,19363
충청북도,옥천군,2022-06,30653,161.09,19823
충청북도,청주시,2022-06,487023,199.01,21270
충청북도,제천시,2022-06,77987,180.91,19962
충청북도,음성군,2022-06,65035,168.82,18527
충청북도,단양군,2022-06,19306,143.91,20482
충청북도,충주시,2022-06,134896,179.36,19671
충청북도,진천군,2022-06,56056,181.92,20084
충청남도,금산군,2022-06,35139,141.81,18549
충청남도,서산시,2022-06,111097,191.0,20724
충청남도,아산시,2022-06,194291,198.31,20912
충청남도,보령시,2022-06,61417,179.57,20032
충청남도,천안시,2022-06,364171,208.95,21683
충청남도,서천군,2022-06,35055,151.83,19316
충청남도,홍성군,2022-06,63678,181.0,20338
충청남도,부여군,2022-06,39186,164.72,19381
충청남도,청양군,2022-06,19613,146.63,18993
충청남도,당진시,2022-06,116788,178.3,20002
충청남도,공주시,2022-06,65340,167.95,19260
충청남도,계룡시,2022-06,22250,219.89,23402
충청남도,예산군,2022-06,50503,166.44,19296
충청남도,논산시,2022-06,73271,163.63,18566
충청남도,태안군,2022-06,39768,154.0,22835
전라북도,익산시,2022-06,158729,188.06,20102
전라북도,순창군,2022-06,16463,155.77,18506
전라북도,부안군,2022-06,31434,154.27,21863
전라북도,전주시,2022-06,359220,214.32,22655
전라북도,정읍시,2022-06,66947,168.08,19389
전라북도,남원시,2022-06,49956,162.39,18894
전라북도,장수군,2022-06,14283,141.6,18161
전라북도,고창군,2022-06,34625,155.91,19037
전라북도,군산시,2022-06,156425,192.1,20139
전라북도,김제시,2022-06,50325,157.22,19618
전라북도,완주군,2022-06,56682,161.83,19406
전라북도,진안군,2022-06,16336,137.31,17915
전라북도,무주군,2022-06,16149,150.08,19156
전라북도,임실군,2022-06,17976,131.88,18681
전라남도,보성군,2022-06,26321,151.13,17408
전라남도,무안군,2022-06,52376,205.5,24613
전라남도,곡성군,2022-06,18381,138.56,18308
전라남도,완도군,2022-06,30186,158.93,19993
전라남도,여수시,2022-06,159231,192.6,21187
전라남도,해남군,2022-06,41155,161.18,19725
전라남도,장성군,2022-06,25630,151.46,18252
전라남도,진도군,2022-06,20182,152.48,18288
전라남도,나주시,2022-06,74433,185.5,20308
전라남도,고흥군,2022-06,44724,148.48,18627
전라남도,신안군,2022-06,23062,132.1,20694
전라남도,담양군,2022-06,25367,153.66,21338
전라남도,장흥군,2022-06,23756,151.41,17954
전라남도,목포시,2022-06,126038,202.73,20805
전라남도,순천시,2022-06,152692,207.06,22473
전라남도,광양시,2022-06,86460,191.31,20508
전라남도,강진군,2022-06,22711,149.58,17437
전라남도,영광군,2022-06,31720,162.69,19682
전라남도,구례군,2022-06,16420,150.65,18658
전라남도,화순군,2022-06,37936,166.24,18125
전라남도,영암군,2022-06,38146,149.91,16596
전라남도,함평군,2022-06,19559,143.3,18629
경상북도,군위군,2022-06,15287,132.36,17983
경상북도,고령군,2022-06,18837,151.44,18616
경상북도,구미시,2022-06,238253,196.9,20231
경상북도,문경시,2022-06,42575,163.79,19765
경상북도,칠곡군,2022-06,71678,175.3,18778
경상북도,울진군,2022-06,35514,166.08,18739
경상북도,울릉군,2022-06,4999,151.39,19545
경상북도,안동시,2022-06,100260,174.44,18407
경상북도,의성군,2022-06,34435,143.33,17176
경상북도,포항시,2022-06,283989,206.14,21913
경상북도,영천시,2022-06,60421,173.78,18525
경상북도,상주시,2022-06,61146,160.88,17696
경상북도,청송군,2022-06,17241,148.2,18249
경상북도,김천시,2022-06,84007,178.3,18663
경상북도,영양군,2022-06,11925,139.68,18868
경상북도,청도군,2022-06,27785,143.85,18278
경상북도,봉화군,2022-06,21012,145.6,17963
경상북도,경산시,2022-06,172440,189.21,19273
경상북도,경주시,2022-06,166390,182.89,20125
경상북도,영주시,2022-06,62995,177.61,19321
경상북도,영덕군,2022-06,24751,137.71,18646
경상북도,성주군,2022-06,25718,143.47,18367
경상북도,예천군,2022-06,37011,182.59,20313
경상남도,진주시,2022-06,203832,199.55,21283
경상남도,함안군,2022-06,38024,170.1,19826
경상남도,하동군,2022-06,29315,133.78,17507
경상남도,산청군,2022-06,23833,133.23,17127
경상남도,창원시,2022-06,544033,211.14,22759
경상남도,거제시,2022-06,142249,192.65,21175
경상남도,함양군,2022-06,26120,150.59,17227
경상남도,사천시,2022-06,68920,172.12,19265
경상남도,양산시,2022-06,185039,225.6,23024
경상남도,통영시,2022-06,75936,181.05,19784
경상남도,김해시,2022-06,270738,224.36,23370
경상남도,의령군,2022-06,19392,133.88,16728
경상남도,합천군,2022-06,31544,130.61,16374
경상남도,밀양시,2022-06,68577,165.43,19445
경상남도,고성군,2022-06,34936,146.57,18001
경상남도,남해군,2022-06,29518,127.16,19076
경상남도,창녕군,2022-06,39512,153.5,18017
경상남도,거창군,2022-06,38051,157.93,18685
제주특별자치도,서귀포시,2022-06,105004,187.04,22335
제주특별자치도,제주시,2022-06,267391,192.1,22272
세종특별자치시, ,2022-06,186053,248.33,26127
서울특별시,동대문구,2022-07,190819,252.66,28392
서울특별시,서대문구,2022-07,161269,279.38,32616
서울특별시,노원구,2022-07,224633,283.12,27908
서울특별시,종로구,2022-07,86990,247.97,32224
서울특별시,성동구,2022-07,138948,292.51,34899
서울특별시,도봉구,2022-07,148519,273.18,28699
서울특별시,구로구,2022-07,204678,268.74,29946
서울특별시,동작구,2022-07,201042,255.33,29519
서울특별시,강남구,2022-07,264224,339.96,47400
서울특별시,강북구,2022-07,156862,240.39,26110
서울특별시,성북구,2022-07,212204,270.41,31005
서울특별시,은평구,2022-07,227822,277.69,32427
서울특별시,마포구,2022-07,195426,285.32,34408
서울특별시,강서구,2022-07,287642,260.4,29152
서울특별시,영등포구,2022-07,210532,268.87,31827
서울특별시,송파구,2022-07,286333,309.82,38525
서울특별시,중랑구,2022-07,196869,257.83,29160
서울특별시,금천구,2022-07,127314,248.8,28167
서울특별시,관악구,2022-07,297385,215.63,23580
서울특별시,중구,2022-07,73585,274.91,34367
서울특별시,용산구,2022-07,123494,305.3,44430
서울특별시,서초구,2022-07,180422,354.07,51227
서울특별시,광진구,2022-07,185083,253.34,30976
서울특별시,강동구,2022-07,206238,297.05,35194
서울특별시,양천구,2022-07,190999,300.22,35090
부산광역시,서구,2022-07,63139,220.12,24102
부산광역시,남구,2022-07,137641,265.28,30191
부산광역시,중구,2022-07,32285,172.88,18165
부산광역시,북구,2022-07,132569,284.47,28820
부산광역시,금정구,2022-07,127000,238.32,26236
부산광역시,강서구,2022-07,70483,298.97,35166
부산광역시,사상구,2022-07,106527,251.62,25851
부산광역시,동구,2022-07,54509,221.75,24004
부산광역시,부산진구,2022-07,202354,250.19,27141
부산광역시,연제구,2022-07,102113,281.19,31097
부산광역시,영도구,2022-07,64371,215.63,22001
부산광역시,해운대구,2022-07,191486,300.32,35898
부산광역시,수영구,2022-07,101015,253.57,28221
부산광역시,사하구,2022-07,159676,257.6,26958
부산광역시,동래구,2022-07,132060,277.33,31420
부산광역시,기장군,2022-07,56253,260.13,28749
대구광역시,동구,2022-07,181711,278.61,32186
대구광역시,중구,2022-07,54213,265.52,32271
대구광역시,서구,2022-07,91905,249.09,29522
대구광역시,남구,2022-07,90539,244.96,28978
대구광역시,수성구,2022-07,196714,327.03,40654
대구광역시,달성군,2022-07,122958,304.0,33405
대구광역시,북구,2022-07,218966,295.58,32663
대구광역시,달서구,2022-07,272271,292.15,33025
인천광역시,옹진군,2022-07,14241,167.06,20309
인천광역시,남구,2022-07,228297,247.47,27842
인천광역시,서구,2022-07,278255,291.56,34707
인천광역시,계양구,2022-07,134341,284.92,30663
인천광역시,남동구,2022-07,247725,284.13,31045
인천광역시,중구,2022-07,88818,252.66,28067
인천광역시,동구,2022-07,32139,246.28,25043
인천광역시,부평구,2022-07,241507,274.94,29546
인천광역시,강화군,2022-07,43399,174.98,22109
인천광역시,연수구,2022-07,177182,338.54,43062
광주광역시,서구,2022-07,158503,258.64,28333
광주광역시,남구,2022-07,110580,280.67,31431
광주광역시,동구,2022-07,69225,245.59,27483
광주광역시,광산구,2022-07,207184,277.67,30663
광주광역시,북구,2022-07,234342,272.16,29582
대전광역시,유성구,2022-07,184208,276.64,31243
대전광역시,동구,2022-07,135550,234.17,25166
대전광역시,중구,2022-07,122235,262.1,28731
대전광역시,서구,2022-07,254170,250.78,27138
대전광역시,대덕구,2022-07,96215,238.33,25174
울산광역시,남구,2022-07,165415,272.1,31713
울산광역시,중구,2022-07,105560,267.15,31233
울산광역시,울주군,2022-07,123592,238.28,26357
울산광역시,동구,2022-07,77412,239.89,25707
울산광역시,북구,2022-07,98198,305.52,33295
경기도,하남시,2022-07,142366,324.97,38257
경기도,화성시,2022-07,438753,300.98,35413
경기도,가평군,2022-07,39974,206.08,25193
경기도,양평군,2022-07,71667,218.1,28632
경기도,용인시,2022-07,453027,324.37,38633
경기도,오산시,2022-07,124665,279.98,30902
경기도,과천시,2022-07,30283,325.63,42770
경기도,이천시,2022-07,119685,262.06,30754
경기도,남양주시,2022-07,317655,310.08,35769
경기도,고양시,2022-07,440602,319.96,37862
경기도,여주시,2022-07,66009,225.3,26884
경기도,파주시,2022-07,229591,299.92,35405
경기도,포천시,2022-07,82376,222.98,25202
경기도,김포시,2022-07,215382,309.87,35812
경기도,수원시,2022-07,588839,290.49,33356
경기도,안양시,2022-07,237916,295.05,33336
경기도,의정부시,2022-07,220700,279.48,29486
경기도,동두천시,2022-07,49864,262.98,27215
경기도,의왕시,2022-07,66682,315.75,36151
경기도,시흥시,2022-07,271131,280.41,30823
경기도,광주시,2022-07,187820,288.96,35312
경기도,평택시,2022-07,348356,264.64,31190
경기도,구리시,2022-07,85241,316.64,35377
경기도,군포시,2022-07,120466,275.87,29814
경기도,안성시,2022-07,115445,241.96,26787
경기도,성남시,2022-07,428735,303.64,36674
경기도,부천시,2022-07,377990,289.11,33826
경기도,광명시,2022-07,110020,304.93,33503
경기도,안산시,2022-07,356456,263.1,29677
경기도,양주시,2022-07,117883,290.41,31809
경기도,연천군,2022-07,27137,186.1,22212
강원도,원주시,2022-07,206920,237.64,25411
강원도,화천군,2022-07,14733,188.62,21622
강원도,강릉시,2022-07,129289,228.05,24642
강원도,속초시,2022-07,49044,243.85,24379
강원도,양양군,2022-07,20787,188.86,21056
강원도,정선군,2022-07,24008,173.96,19225
강원도,춘천시,2022-07,164178,248.02,26948
강원도,횡성군,2022-07,31736,186.42,21166
강원도,양구군,2022-07,13288,182.54,21071
강원도,평창군,2022-07,32694,163.36,18383
강원도,홍천군,2022-07,45326,189.69,21576
강원도,고성군,2022-07,18975,181.21,21105
강원도,동해시,2022-07,53758,230.3,23806
강원도,태백시,2022-07,25682,172.15,16613
강원도,삼척시,2022-07,44378,186.04,20964
강원도,영월군,2022-07,25574,186.83,21383
강원도,철원군,2022-07,24821,198.01,23465
강원도,인제군,2022-07,21712,171.19,20287
충청북도,진천군,2022-07,56187,233.33,26299
충청북도,증평군,2022-07,25057,205.63,23307
충청북도,제천시,2022-07,78039,213.6,22950
충청북도,보은군,2022-07,21960,170.97,20341
충청북도,충주시,2022-07,135846,221.93,24880
충청북도,음성군,2022-07,65641,208.63,22906
충청북도,청주시,2022-07,487119,254.96,29164
충청북도,단양군,2022-07,19328,162.22,20252
충청북도,옥천군,2022-07,30728,196.35,23394
충청북도,영동군,2022-07,30615,175.5,20932
충청북도,괴산군,2022-07,25698,175.61,21133
충청남도,홍성군,2022-07,63747,222.19,25390
충청남도,예산군,2022-07,51436,196.83,22366
충청남도,아산시,2022-07,194451,251.35,28394
충청남도,청양군,2022-07,19632,167.17,19694
충청남도,당진시,2022-07,116857,226.53,25932
충청남도,서산시,2022-07,111170,234.1,25894
충청남도,금산군,2022-07,35182,165.65,19944
충청남도,계룡시,2022-07,22257,280.78,30588
충청남도,공주시,2022-07,65790,202.68,22946
충청남도,천안시,2022-07,364947,253.86,28291
충청남도,논산시,2022-07,73328,203.44,23311
충청남도,부여군,2022-07,39212,191.53,21626
충청남도,태안군,2022-07,39845,176.49,22443
충청남도,보령시,2022-07,61445,220.71,24675
충청남도,서천군,2022-07,35112,178.5,21106
전라북도,정읍시,2022-07,67033,199.6,22350
전라북도,남원시,2022-07,50005,189.85,21087
전라북도,부안군,2022-07,31455,183.6,22710
전라북도,임실군,2022-07,17987,141.72,17466
전라북도,완주군,2022-07,56731,198.37,22301
전라북도,순창군,2022-07,16865,171.51,19383
전라북도,익산시,2022-07,158838,231.8,24979
전라북도,진안군,2022-07,16380,144.41,16923
전라북도,장수군,2022-07,14310,148.1,18095
전라북도,김제시,2022-07,50380,188.63,21703
전라북도,전주시,2022-07,359210,264.48,29388
전라북도,군산시,2022-07,157447,230.83,24490
전라북도,무주군,2022-07,16176,166.25,19537
전라북도,고창군,2022-07,34654,180.15,20831
전라남도,화순군,2022-07,37953,198.75,21655
전라남도,신안군,2022-07,23046,138.88,19006
전라남도,목포시,2022-07,126021,253.94,27486
전라남도,광양시,2022-07,86436,247.62,27567
전라남도,고흥군,2022-07,44791,171.5,20274
전라남도,강진군,2022-07,22722,174.19,19892
전라남도,영암군,2022-07,38198,181.04,19545
전라남도,완도군,2022-07,30193,181.34,21876
전라남도,나주시,2022-07,74431,234.83,26638
전라남도,보성군,2022-07,26338,170.72,19082
전라남도,해남군,2022-07,41252,189.2,22142
전라남도,함평군,2022-07,19555,160.82,19037
전라남도,장흥군,2022-07,23742,174.15,19889
전라남도,무안군,2022-07,52715,268.87,32489
전라남도,영광군,2022-07,31727,187.86,21816
전라남도,진도군,2022-07,20205,173.64,20086
전라남도,담양군,2022-07,25400,183.52,23097
전라남도,곡성군,2022-07,18424,156.95,19159
전라남도,구례군,2022-07,16456,172.76,20235
전라남도,여수시,2022-07,159269,242.83,27160
전라남도,순천시,2022-07,153318,253.38,28683
전라남도,장성군,2022-07,25813,177.56,20333
경상북도,안동시,2022-07,100503,217.51,23452
경상북도,영주시,2022-07,63095,214.28,23036
경상북도,봉화군,2022-07,21034,153.99,17467
경상북도,울릉군,2022-07,4992,171.23,21399
경상북도,김천시,2022-07,84012,223.29,24374
경상북도,영천시,2022-07,60437,206.36,21995
경상북도,청송군,2022-07,17291,164.3,19066
경상북도,청도군,2022-07,27805,164.77,19790
경상북도,칠곡군,2022-07,71733,231.14,26202
경상북도,영양군,2022-07,11958,146.81,17937
경상북도,영덕군,2022-07,24787,160.95,20026
경상북도,포항시,2022-07,284073,263.74,29492
경상북도,성주군,2022-07,25762,177.03,22194
경상북도,상주시,2022-07,61215,193.13,21794
경상북도,문경시,2022-07,42593,195.57,23184
경상북도,군위군,2022-07,15309,153.92,19153
경상북도,울진군,2022-07,35526,185.86,20677
경상북도,경주시,2022-07,166382,227.75,25785
경상북도,구미시,2022-07,238197,258.84,29113
경상북도,경산시,2022-07,172488,238.98,25918
경상북도,고령군,2022-07,18863,187.06,21472
경상북도,예천군,2022-07,37217,226.8,25807
경상북도,의성군,2022-07,34469,167.66,19280
경상남도,통영시,2022-07,75943,221.64,24702
경상남도,남해군,2022-07,29533,152.88,19865
경상남도,산청군,2022-07,23868,148.12,17584
경상남도,거창군,2022-07,38140,188.35,21807
경상남도,밀양시,2022-07,68647,202.18,23213
경상남도,양산시,2022-07,185488,276.9,29662
경상남도,거제시,2022-07,142193,237.44,26377
경상남도,함안군,2022-07,38088,212.31,24501
경상남도,창녕군,2022-07,39566,184.17,21335
경상남도,하동군,2022-07,29460,153.91,18436
경상남도,의령군,2022-07,19403,154.65,18360
경상남도,합천군,2022-07,31597,147.32,17615
경상남도,진주시,2022-07,203849,251.84,28466
경상남도,창원시,2022-07,543948,271.94,30578
경상남도,김해시,2022-07,270630,290.13,32032
경상남도,함양군,2022-07,26133,170.93,19241
경상남도,사천시,2022-07,68905,215.33,24064
경상남도,고성군,2022-07,34965,172.03,19979
제주특별자치도,제주시,2022-07,267611,271.09,35108
제주특별자치도,서귀포시,2022-07,105061,252.05,32655
세종특별자치시, ,2022-07,186157,291.24,33259
서울특별시,노원구,2022-08,224470,332.64,33675
서울특별시,광진구,2022-08,185386,304.81,38863
서울특별시,금천구,2022-08,127534,293.14,34021
서울특별시,은평구,2022-08,228905,330.36,39894
서울특별시,영등포구,2022-08,211314,313.57,37919
서울특별시,중랑구,2022-08,197066,307.45,35383
서울특별시,양천구,2022-08,191029,366.28,45341
서울특별시,성동구,2022-08,138887,360.35,45007
서울특별시,동작구,2022-08,201077,307.63,37224
서울특별시,송파구,2022-08,286408,376.61,48741
서울특별시,성북구,2022-08,212280,333.8,40550
서울특별시,도봉구,2022-08,148585,322.33,34873
서울특별시,마포구,2022-08,196871,333.35,41625
서울특별시,강서구,2022-08,287742,315.85,36631
서울특별시,구로구,2022-08,204752,323.04,37225
서울특별시,강동구,2022-08,206271,350.96,43417
서울특별시,종로구,2022-08,86954,290.4,39694
서울특별시,용산구,2022-08,123481,365.2,57672
서울특별시,서대문구,2022-08,161950,317.91,38125
서울특별시,중구,2022-08,74001,308.74,39286
서울특별시,동대문구,2022-08,191224,305.11,35499
서울특별시,강남구,2022-08,265793,378.1,53882
서울특별시,서초구,2022-08,180342,416.03,63773
서울특별시,강북구,2022-08,157067,293.05,32962
서울특별시,관악구,2022-08,297577,259.42,29470
부산광역시,강서구,2022-08,70578,382.54,48450
부산광역시,사상구,2022-08,108075,297.54,32072
부산광역시,영도구,2022-08,64346,257.38,26956
부산광역시,동구,2022-08,54464,273.92,31391
부산광역시,동래구,2022-08,132127,347.25,41485
부산광역시,연제구,2022-08,102509,346.41,40424
부산광역시,기장군,2022-08,56696,299.24,34676
부산광역시,북구,2022-08,132534,340.2,36164
부산광역시,서구,2022-08,63081,272.09,31536
부산광역시,해운대구,2022-08,191326,372.47,48267
부산광역시,사하구,2022-08,159657,310.04,34217
부산광역시,수영구,2022-08,101025,317.47,37400
부산광역시,중구,2022-08,32270,212.77,23338
부산광역시,부산진구,2022-08,203368,303.0,34116
부산광역시,남구,2022-08,138170,326.53,39168
부산광역시,금정구,2022-08,126871,293.07,33496
대구광역시,서구,2022-08,93142,279.14,32593
대구광역시,수성구,2022-08,196721,368.89,45261
대구광역시,달서구,2022-08,272377,339.94,37890
대구광역시,남구,2022-08,90504,272.6,31432
대구광역시,북구,2022-08,218930,335.33,36612
대구광역시,달성군,2022-08,123004,352.21,39242
대구광역시,동구,2022-08,182039,318.18,35755
대구광역시,중구,2022-08,54642,288.96,34945
인천광역시,연수구,2022-08,177351,402.08,53609
인천광역시,서구,2022-08,279769,351.4,43591
인천광역시,남동구,2022-08,248391,345.48,39501
인천광역시,부평구,2022-08,242846,327.65,36482
인천광역시,계양구,2022-08,134336,336.08,37280
인천광역시,옹진군,2022-08,14271,209.73,26426
인천광역시,동구,2022-08,32049,282.56,29387
인천광역시,중구,2022-08,88909,302.83,35581
인천광역시,남구,2022-08,228236,304.01,35761
인천광역시,강화군,2022-08,43526,216.55,27934
광주광역시,북구,2022-08,234295,311.83,34245
광주광역시,광산구,2022-08,207256,344.44,39031
광주광역시,서구,2022-08,158572,315.28,34702
광주광역시,남구,2022-08,110534,329.81,37660
광주광역시,동구,2022-08,69216,280.0,31653
대전광역시,서구,2022-08,252890,307.5,33284
대전광역시,유성구,2022-08,184255,331.67,37895
대전광역시,동구,2022-08,135614,268.28,28607
대전광역시,중구,2022-08,122187,303.27,33263
대전광역시,대덕구,2022-08,96318,290.95,31253
울산광역시,북구,2022-08,98256,372.11,41689
울산광역시,동구,2022-08,78685,284.76,30661
울산광역시,중구,2022-08,105535,324.11,38375
울산광역시,남구,2022-08,165679,326.67,38341
울산광역시,울주군,2022-08,122742,291.91,32418
경기도,남양주시,2022-08,317685,375.7,44013
경기도,화성시,2022-08,440129,365.0,44404
경기도,파주시,2022-08,230107,347.54,41590
경기도,고양시,2022-08,441762,364.48,43771
경기도,광명시,2022-08,109901,352.14,39119
경기도,동두천시,2022-08,49890,296.34,31461
경기도,과천시,2022-08,30884,367.59,52163
경기도,양주시,2022-08,119982,316.57,35381
경기도,용인시,2022-08,453257,389.6,48032
경기도,부천시,2022-08,377982,339.16,40648
경기도,구리시,2022-08,85172,357.7,40585
경기도,군포시,2022-08,120468,339.04,37565
경기도,연천군,2022-08,27182,221.66,26855
경기도,김포시,2022-08,215710,402.41,49434
경기도,평택시,2022-08,348448,329.42,40359
경기도,가평군,2022-08,40060,243.78,30365
경기도,오산시,2022-08,124782,330.65,36942
경기도,광주시,2022-08,188019,350.93,44383
경기도,안성시,2022-08,115526,288.18,32148
경기도,안양시,2022-08,238428,359.07,41788
경기도,시흥시,2022-08,271058,340.61,38817
경기도,하남시,2022-08,142380,381.29,47013
경기도,포천시,2022-08,82501,259.88,29982
경기도,이천시,2022-08,119826,313.01,37327
경기도,성남시,2022-08,428706,353.9,43934
경기도,수원시,2022-08,593171,335.34,39283
경기도,의왕시,2022-08,66627,381.87,44537
경기도,의정부시,2022-08,220588,346.26,37825
경기도,안산시,2022-08,356204,314.29,36493
경기도,여주시,2022-08,66145,270.24,32343
경기도,양평군,2022-08,71930,270.46,36146
강원도,춘천시,2022-08,164239,289.71,31879
강원도,화천군,2022-08,14763,215.75,24618
강원도,강릉시,2022-08,129424,255.59,27130
강원도,영월군,2022-08,25597,215.25,23863
강원도,양구군,2022-08,13313,217.05,24792
강원도,횡성군,2022-08,31796,214.01,23912
강원도,인제군,2022-08,21735,196.54,23148
강원도,고성군,2022-08,19010,215.56,24673
강원도,삼척시,2022-08,44380,213.83,22812
강원도,평창군,2022-08,32797,184.39,20291
강원도,속초시,2022-08,49038,277.89,27547
강원도,홍천군,2022-08,45424,220.45,25256
강원도,정선군,2022-08,24033,191.5,20241
강원도,양양군,2022-08,20836,223.64,24667
강원도,원주시,2022-08,207059,292.3,31428
강원도,동해시,2022-08,53762,262.86,26638
강원도,태백시,2022-08,25630,183.01,16645
강원도,철원군,2022-08,24946,224.2,26647
충청북도,영동군,2022-08,30641,199.19,22296
충청북도,진천군,2022-08,56201,276.91,31504
충청북도,음성군,2022-08,65690,245.62,27070
충청북도,보은군,2022-08,22009,193.58,21828
충청북도,괴산군,2022-08,25764,199.75,23473
충청북도,옥천군,2022-08,30780,223.28,25390
충청북도,충주시,2022-08,135887,258.06,28455
충청북도,증평군,2022-08,25062,246.19,27692
충청북도,제천시,2022-08,78086,241.25,24911
충청북도,단양군,2022-08,19372,187.7,22078
충청북도,청주시,2022-08,487524,305.93,35554
충청남도,금산군,2022-08,35231,186.19,21444
충청남도,부여군,2022-08,39245,232.31,26219
충청남도,서산시,2022-08,111410,282.52,32139
충청남도,천안시,2022-08,365994,312.94,35660
충청남도,논산시,2022-08,73414,241.05,27176
충청남도,홍성군,2022-08,63788,268.3,31014
충청남도,아산시,2022-08,194684,301.13,34591
충청남도,보령시,2022-08,61478,264.42,30561
충청남도,서천군,2022-08,35146,216.22,25372
충청남도,청양군,2022-08,19657,193.47,22359
충청남도,태안군,2022-08,39894,225.42,28916
충청남도,공주시,2022-08,65825,238.9,26972
충청남도,계룡시,2022-08,22260,311.33,33926
충청남도,예산군,2022-08,51446,231.8,26297
충청남도,당진시,2022-08,116882,260.26,29943
전라북도,고창군,2022-08,34659,214.55,24574
전라북도,익산시,2022-08,158964,278.97,30189
전라북도,완주군,2022-08,56771,239.0,26586
전라북도,남원시,2022-08,50025,217.61,23388
전라북도,정읍시,2022-08,67090,235.06,25535
전라북도,임실군,2022-08,17991,162.44,18561
전라북도,순창군,2022-08,16890,197.96,21932
전라북도,전주시,2022-08,359487,315.69,35184
전라북도,장수군,2022-08,14343,163.37,18206
전라북도,부안군,2022-08,31484,222.03,26590
전라북도,군산시,2022-08,157454,283.69,30582
전라북도,진안군,2022-08,16475,163.01,17943
전라북도,김제시,2022-08,50443,219.88,24867
전라북도,무주군,2022-08,16203,184.75,20453
전라남도,장성군,2022-08,25874,208.82,23649
전라남도,구례군,2022-08,16465,203.03,23316
전라남도,장흥군,2022-08,23737,208.56,24242
전라남도,진도군,2022-08,20217,212.12,24983
전라남도,신안군,2022-08,23047,170.89,22440
전라남도,순천시,2022-08,154046,311.36,35881
전라남도,보성군,2022-08,26327,202.64,22479
전라남도,함평군,2022-08,19562,191.41,22461
전라남도,여수시,2022-08,159291,294.57,34216
전라남도,화순군,2022-08,38003,231.13,24776
전라남도,영암군,2022-08,38250,218.76,23702
전라남도,목포시,2022-08,126021,310.41,34905
전라남도,나주시,2022-08,74436,266.89,29907
전라남도,곡성군,2022-08,18432,185.66,21527
전라남도,무안군,2022-08,52701,306.93,38205
전라남도,완도군,2022-08,30265,220.2,26700
전라남도,강진군,2022-08,22724,205.65,23518
전라남도,해남군,2022-08,41281,222.79,26354
전라남도,영광군,2022-08,31712,225.7,26419
전라남도,광양시,2022-08,86424,292.89,33407
전라남도,고흥군,2022-08,44834,206.55,24385
전라남도,담양군,2022-08,25426,219.99,26880
경상북도,경주시,2022-08,166464,258.34,28864
경상북도,성주군,2022-08,25816,199.6,24111
경상북도,칠곡군,2022-08,71759,260.86,29138
경상북도,울진군,2022-08,35542,218.5,24253
경상북도,문경시,2022-08,42628,219.85,24758
경상북도,청도군,2022-08,27862,193.91,22826
경상북도,상주시,2022-08,61256,215.92,23257
경상북도,영양군,2022-08,11965,165.33,18527
경상북도,봉화군,2022-08,21068,173.82,18762
경상북도,김천시,2022-08,84040,252.79,26771
경상북도,안동시,2022-08,100535,236.97,24608
경상북도,구미시,2022-08,238244,294.33,32503
경상북도,영주시,2022-08,63204,230.67,23977
경상북도,청송군,2022-08,17308,179.34,19574
경상북도,고령군,2022-08,18892,214.89,23702
경상북도,영천시,2022-08,60462,236.03,24558
경상북도,울릉군,2022-08,5006,199.01,25111
경상북도,포항시,2022-08,284106,295.03,32655
경상북도,예천군,2022-08,37238,243.29,26607
경상북도,영덕군,2022-08,24784,185.72,21444
경상북도,경산시,2022-08,173110,274.22,29250
경상북도,군위군,2022-08,15328,171.18,19814
경상북도,의성군,2022-08,34486,183.0,19694
경상남도,의령군,2022-08,19420,186.88,21926
경상남도,합천군,2022-08,31691,172.4,19775
경상남도,하동군,2022-08,29482,185.9,21904
경상남도,통영시,2022-08,75952,270.99,31299
경상남도,산청군,2022-08,23892,178.8,20772
경상남도,남해군,2022-08,29551,193.05,24825
경상남도,함안군,2022-08,38133,250.31,29065
경상남도,사천시,2022-08,68944,265.06,30717
경상남도,창녕군,2022-08,39621,219.64,25241
경상남도,함양군,2022-08,26178,193.15,21037
경상남도,김해시,2022-08,270533,349.91,40128
경상남도,거제시,2022-08,142148,289.99,33218
경상남도,진주시,2022-08,203854,301.68,34979
경상남도,창원시,2022-08,543850,322.86,37767
경상남도,밀양시,2022-08,68712,241.97,28340
경상남도,양산시,2022-08,186103,330.15,36690
경상남도,고성군,2022-08,35011,208.52,24368
경상남도,거창군,2022-08,38214,210.74,23425
제주특별자치도,제주시,2022-08,267987,335.53,46022
제주특별자치도,서귀포시,2022-08,105111,327.16,46701
세종특별자치시, ,2022-08,186228,380.51,45286
서울특별시,성동구,2022-09,139021,296.86,33974
서울특별시,노원구,2022-09,224420,259.53,24746
서울특별시,강북구,2022-09,157104,237.38,24796
