ISO_CODE,metro,city,year_month,house_count,power_use,bill,total_usage
KR-41,경기도,고양시,2022-04,437189,255.95,27843,111898524.55
KR-41,경기도,광명시,2022-04,108799,253.91,26283,27625154.09
KR-41,경기도,구리시,2022-04,84943,248.93,25841,21144860.99
KR-41,경기도,파주시,2022-04,227729,244.98,27218,55789050.42
KR-41,경기도,연천군,2022-04,27004,169.53,21268,4577988.12
KR-41,경기도,과천시,2022-04,30254,245.77,29809,7435525.58
KR-41,경기도,광주시,2022-04,187113,249.98,29387,46774507.74
KR-41,경기도,양평군,2022-04,71105,206.79,27901,14703802.95
KR-41,경기도,안양시,2022-04,237742,255.53,27337,60750213.26
KR-41,경기도,부천시,2022-04,375989,235.79,25600,88654446.31
KR-41,경기도,평택시,2022-04,343682,218.79,23503,75194184.78
KR-41,경기도,화성시,2022-04,435034,255.72,27968,111246894.48
KR-41,경기도,안성시,2022-04,115242,207.63,21994,23927696.46
KR-41,경기도,의정부시,2022-04,219539,246.95,25295,54215156.05
KR-41,경기도,동두천시,2022-04,49723,216.93,22246,10786410.39
KR-41,경기도,오산시,2022-04,124580,228.58,23397,28476496.4
KR-41,경기도,양주시,2022-04,115704,232.58,24917,26910436.32
KR-41,경기도,용인시,2022-04,451915,283.18,32470,127973289.7
KR-41,경기도,성남시,2022-04,426473,241.59,26538,103031612.07
KR-42,강원특별자치도,원주시,2022-04,206856,225.23,23573,46590176.88
KR-42,강원특별자치도,속초시,2022-04,49121,224.97,23457,11050751.37
KR-42,강원특별자치도,횡성군,2022-04,31493,182.04,21793,5732985.72
KR-42,강원특별자치도,화천군,2022-04,14661,181.8,21588,2665369.8
KR-42,강원특별자치도,고성군,2022-04,18851,182.05,22545,3431824.55
KR-42,강원특별자치도,춘천시,2022-04,163679,213.91,22869,35012574.89
KR-42,강원특별자치도,영월군,2022-04,25489,182.39,21656,4648938.71
KR-42,강원특별자치도,철원군,2022-04,24555,185.76,24286,4561336.8
KR-42,강원특별자치도,동해시,2022-04,53710,212.11,22206,11392428.1
KR-42,강원특별자치도,태백시,2022-04,24400,206.4,22576,5036160.0
KR-42,강원특별자치도,양구군,2022-04,13213,181.63,22185,2399877.19
KR-42,강원특별자치도,평창군,2022-04,32487,169.76,20355,5514993.12
KR-42,강원특별자치도,강릉시,2022-04,129157,206.29,22721,26643797.53
KR-42,강원특별자치도,삼척시,2022-04,44387,179.96,20941,7987884.52
KR-42,강원특별자치도,홍천군,2022-04,44906,180.88,21630,8122597.28
KR-42,강원특별자치도,정선군,2022-04,23936,183.35,21703,4388665.6
KR-42,강원특별자치도,인제군,2022-04,21462,170.2,21421,3652832.4
KR-42,강원특별자치도,양양군,2022-04,20692,183.53,21211,3797602.76
KR-43,충청북도,단양군,2022-04,19222,163.77,21716,3147986.94
KR-43,충청북도,증평군,2022-04,24991,176.29,18924,4405663.39
KR-43,충청북도,충주시,2022-04,134706,196.42,21580,26458952.52
KR-43,충청북도,옥천군,2022-04,30539,184.85,21970,5645134.15
KR-43,충청북도,영동군,2022-04,30521,173.4,21062,5292341.4
KR-43,충청북도,괴산군,2022-04,25451,167.9,21745,4273222.9
KR-43,충청북도,청주시,2022-04,485459,213.18,22827,103490149.62
KR-43,충청북도,제천시,2022-04,77963,202.19,22411,15763338.97
KR-43,충청북도,진천군,2022-04,55608,200.58,21873,11153852.64
KR-43,충청북도,보은군,2022-04,21864,165.26,21035,3613244.64
KR-43,충청북도,음성군,2022-04,64870,186.16,20418,12076199.2
KR-44,충청남도,계룡시,2022-04,21346,234.33,24435,5002008.18
KR-44,충청남도,홍성군,2022-04,60950,209.47,23541,12767196.5
KR-44,충청남도,청양군,2022-04,19579,168.63,21059,3301606.77
KR-44,충청남도,예산군,2022-04,49248,188.38,21596,9277338.24
KR-44,충청남도,서천군,2022-04,34879,171.22,21067,5971982.38
KR-44,충청남도,아산시,2022-04,192960,211.85,22307,40878576.0
KR-44,충청남도,보령시,2022-04,60939,196.43,22220,11970247.77
KR-44,충청남도,금산군,2022-04,34435,158.5,19797,5457947.5
KR-44,충청남도,당진시,2022-04,115685,188.92,20939,21855210.2
KR-44,충청남도,공주시,2022-04,65222,184.61,20985,12040633.42
KR-44,충청남도,천안시,2022-04,362052,225.0,23590,81461700.0
KR-44,충청남도,태안군,2022-04,39644,171.75,24216,6808857.0
KR-44,충청남도,부여군,2022-04,39139,184.11,21737,7205881.29
KR-44,충청남도,서산시,2022-04,110894,205.33,22177,22769865.02
KR-44,충청남도,논산시,2022-04,73219,182.04,20506,13328786.76
KR-45,전라북도,완주군,2022-04,56559,177.58,20547,10043747.22
KR-45,전라북도,진안군,2022-04,16237,156.26,19511,2537193.62
KR-45,전라북도,무주군,2022-04,16105,166.96,20495,2688890.8
KR-45,전라북도,순창군,2022-04,16383,172.2,20112,2821152.6
KR-45,전라북도,김제시,2022-04,50258,172.42,21142,8665484.36
KR-45,전라북도,임실군,2022-04,17953,149.76,19697,2688641.28
KR-45,전라북도,군산시,2022-04,156366,212.55,22518,33235593.3
KR-45,전라북도,익산시,2022-04,158007,205.27,22006,32434096.89
KR-45,전라북도,정읍시,2022-04,66840,185.48,21120,12397483.2
KR-45,전라북도,전주시,2022-04,359262,230.04,24472,82644630.48
KR-45,전라북도,남원시,2022-04,49869,177.92,20584,8872692.48
KR-45,전라북도,부안군,2022-04,31260,171.37,22305,5357026.2
KR-45,전라북도,장수군,2022-04,14261,163.67,20337,2334097.87
KR-45,전라북도,고창군,2022-04,34572,174.94,21327,6048025.68
KR-46,전라남도,여수시,2022-04,157896,208.52,22988,32924473.92
KR-46,전라남도,순천시,2022-04,152721,223.0,24421,34056783.0
KR-46,전라남도,영광군,2022-04,31461,185.21,22682,5826891.81
KR-46,전라남도,장성군,2022-04,25554,168.63,20177,4309171.02
KR-46,전라남도,광양시,2022-04,83798,203.17,21585,17025239.66
KR-46,전라남도,장흥군,2022-04,23669,169.7,20373,4016629.3
KR-46,전라남도,영암군,2022-04,38118,165.2,18311,6297093.6
KR-46,전라남도,완도군,2022-04,30152,178.17,22605,5372181.84
KR-46,전라남도,목포시,2022-04,126022,220.66,23149,27808014.52
KR-46,전라남도,보성군,2022-04,26286,168.87,19852,4438916.82
KR-46,전라남도,진도군,2022-04,20108,173.32,21238,3485118.56
KR-46,전라남도,곡성군,2022-04,18335,158.88,19903,2913064.8
KR-46,전라남도,함평군,2022-04,19367,161.71,20416,3131837.57
KR-46,전라남도,해남군,2022-04,41101,179.66,22261,7384205.66
KR-46,전라남도,화순군,2022-04,37879,183.75,20045,6960266.25
KR-46,전라남도,나주시,2022-04,73764,194.58,21000,14352999.12
KR-46,전라남도,담양군,2022-04,25293,172.68,23161,4367595.24
KR-46,전라남도,무안군,2022-04,52327,210.29,24677,11003844.83
KR-46,전라남도,구례군,2022-04,16355,171.0,21065,2796705.0
KR-46,전라남도,고흥군,2022-04,44622,165.99,20598,7406805.78
KR-46,전라남도,강진군,2022-04,22519,169.61,19823,3819447.59
KR-46,전라남도,신안군,2022-04,23041,150.34,21846,3463983.94
KR-47,경상북도,경주시,2022-04,166402,191.03,20843,31787774.06
KR-47,경상북도,문경시,2022-04,42488,185.03,21754,7861554.64
KR-47,경상북도,영주시,2022-04,62848,188.91,20781,11872615.68
KR-47,경상북도,영천시,2022-04,60337,187.11,20073,11289656.07
KR-47,경상북도,칠곡군,2022-04,71659,182.0,19319,13041938.0
KR-47,경상북도,봉화군,2022-04,21000,162.22,19385,3406620.0
KR-47,경상북도,울진군,2022-04,35568,184.04,21517,6545934.72
KR-47,경상북도,울릉군,2022-04,5003,170.0,22498,850510.0
KR-47,경상북도,김천시,2022-04,83945,194.15,20352,16297921.75
KR-47,경상북도,구미시,2022-04,238373,203.58,20629,48527975.34
KR-47,경상북도,상주시,2022-04,61073,178.19,19804,10882597.87
KR-47,경상북도,성주군,2022-04,25643,157.18,19383,4030566.74
KR-47,경상북도,예천군,2022-04,36984,191.17,21004,7070231.28
KR-47,경상북도,군위군,2022-04,15267,148.65,19015,2269439.55
KR-47,경상북도,의성군,2022-04,34353,162.68,19279,5588546.04
KR-47,경상북도,청송군,2022-04,17206,163.97,19820,2821267.82
KR-47,경상북도,안동시,2022-04,100207,189.1,20048,18949143.7
KR-47,경상북도,경산시,2022-04,171605,197.94,20183,33967493.7
KR-47,경상북도,청도군,2022-04,27726,163.12,20101,4522665.12
KR-47,경상북도,포항시,2022-04,283348,210.21,22028,59562583.08
KR-47,경상북도,영양군,2022-04,11773,157.02,20297,1848596.46
KR-47,경상북도,영덕군,2022-04,24764,154.16,20156,3817618.24
KR-47,경상북도,고령군,2022-04,18808,163.15,19724,3068525.2
KR-48,경상남도,고성군,2022-04,34940,166.65,20066,5822751.0
KR-48,경상남도,하동군,2022-04,29281,150.88,19516,4417917.28
KR-48,경상남도,합천군,2022-04,31473,147.71,18202,4648876.83
KR-48,경상남도,거제시,2022-04,142486,209.52,22976,29853666.72
KR-48,경상남도,의령군,2022-04,19389,150.47,18478,2917462.83
KR-48,경상남도,함안군,2022-04,38040,185.22,21312,7045768.8
KR-48,경상남도,함양군,2022-04,26090,167.5,19294,4370075.0
KR-48,경상남도,통영시,2022-04,75900,200.3,22058,15202770.0
KR-48,경상남도,사천시,2022-04,68877,186.85,20929,12869667.45
KR-48,경상남도,창원시,2022-04,544224,218.21,23276,118755119.04
KR-48,경상남도,밀양시,2022-04,68505,178.65,20835,12238418.25
KR-48,경상남도,남해군,2022-04,29465,145.4,20718,4284211.0
KR-48,경상남도,거창군,2022-04,37933,174.51,20386,6619687.83
KR-48,경상남도,진주시,2022-04,203783,211.59,22753,43118444.97
KR-48,경상남도,김해시,2022-04,270983,230.84,23877,62553715.72
KR-48,경상남도,창녕군,2022-04,39554,169.4,20033,6700447.6
KR-48,경상남도,산청군,2022-04,23796,150.01,18805,3569637.96
KR-48,경상남도,양산시,2022-04,182998,235.16,24021,43033809.68
KR-49,제주특별자치도,서귀포시,2022-04,104726,197.35,23646,20667676.1
KR-49,제주특별자치도,제주시,2022-04,266874,209.72,24827,55968815.28
KR-50,세종특별자치시, ,2022-04,185889,269.7,29213,50134263.3
KR-11,서울특별시,종로구,2022-05,86547,174.35,19900,15089469.45
KR-11,서울특별시,마포구,2022-05,195473,199.62,20674,39020320.26
KR-11,서울특별시,광진구,2022-05,184650,177.92,19065,32852928.0
KR-11,서울특별시,송파구,2022-05,286094,228.82,24787,65464029.08
KR-11,서울특별시,동대문구,2022-05,190622,188.05,18966,35846467.1
KR-11,서울특별시,도봉구,2022-05,148525,207.21,20310,30775865.25
KR-11,서울특별시,은평구,2022-05,227707,207.61,21803,47274250.27
KR-11,서울특별시,서대문구,2022-05,161234,198.78,20707,32050094.52
KR-11,서울특별시,강동구,2022-05,206073,210.42,22255,43361880.66
KR-11,서울특별시,금천구,2022-05,127063,182.06,18681,23133089.78
KR-11,서울특별시,중구,2022-05,73589,185.92,19545,13681666.88
KR-11,서울특별시,동작구,2022-05,199154,189.1,19764,37660021.4
KR-11,서울특별시,강남구,2022-05,260891,228.12,26298,59514454.92
KR-11,서울특별시,중랑구,2022-05,196166,190.72,19263,37412779.52
KR-11,서울특별시,노원구,2022-05,224667,214.44,19824,48177591.48
KR-11,서울특별시,용산구,2022-05,124103,204.77,24069,25412571.31
KR-11,서울특별시,성동구,2022-05,138825,219.25,22759,30437381.25
KR-11,서울특별시,성북구,2022-05,211940,210.48,22112,44609131.2
KR-11,서울특별시,영등포구,2022-05,210001,190.75,19620,40057690.75
KR-11,서울특별시,서초구,2022-05,180452,241.73,29528,43620661.96
KR-11,서울특별시,양천구,2022-05,190825,227.09,23742,43334449.25
KR-11,서울특별시,강북구,2022-05,156834,184.88,18408,28995469.92
KR-11,서울특별시,강서구,2022-05,286989,195.08,19676,55985814.12
KR-11,서울특별시,구로구,2022-05,204526,200.17,20333,40939969.42
KR-11,서울특별시,관악구,2022-05,297058,157.33,15735,46736135.14
KR-26,부산광역시,중구,2022-05,32273,136.45,13445,4403650.85
KR-26,부산광역시,서구,2022-05,63269,176.9,18308,11192286.1
KR-26,부산광역시,동구,2022-05,54585,174.81,17559,9542003.85
KR-26,부산광역시,사하구,2022-05,158205,200.03,19753,31645746.15
KR-26,부산광역시,동래구,2022-05,131986,220.68,23269,29126670.48
KR-26,부산광역시,강서구,2022-05,70461,233.06,25633,16421640.66
KR-26,부산광역시,수영구,2022-05,100295,196.83,20306,19741064.85
KR-26,부산광역시,영도구,2022-05,64377,181.08,17873,11657387.16
KR-26,부산광역시,부산진구,2022-05,201702,193.61,19389,39051524.22
KR-26,부산광역시,남구,2022-05,135618,214.68,22686,29114472.24
KR-26,부산광역시,기장군,2022-05,56158,195.04,21040,10953056.32
KR-26,부산광역시,북구,2022-05,132508,223.26,21768,29583736.08
KR-26,부산광역시,해운대구,2022-05,191383,239.67,25769,45868763.61
KR-26,부산광역시,금정구,2022-05,127050,192.16,19890,24413928.0
KR-26,부산광역시,사상구,2022-05,106337,194.7,19150,20703813.9
KR-26,부산광역시,연제구,2022-05,102204,221.93,22893,22682133.72
KR-27,대구광역시,서구,2022-05,91802,173.7,17650,15946007.4
KR-27,대구광역시,동구,2022-05,182045,202.34,20363,36834985.3
KR-27,대구광역시,수성구,2022-05,195739,234.39,25239,45879264.21
KR-27,대구광역시,달서구,2022-05,272053,215.01,21353,58494115.53
KR-27,대구광역시,남구,2022-05,89018,168.22,17145,14974607.96
KR-27,대구광역시,중구,2022-05,53076,170.31,17397,9039373.56
KR-27,대구광역시,달성군,2022-05,122897,220.76,22028,27130741.72
KR-27,대구광역시,북구,2022-05,219110,212.76,20864,46617843.6
KR-28,인천광역시,강화군,2022-05,43004,149.79,21655,6441569.16
KR-28,인천광역시,서구,2022-05,273743,221.49,23827,60631337.07
KR-28,인천광역시,계양구,2022-05,134377,214.81,21463,28865523.37
KR-28,인천광역시,부평구,2022-05,239422,207.72,20687,49732737.84
KR-28,인천광역시,옹진군,2022-05,14161,144.64,18713,2048247.04
KR-28,인천광역시,남구,2022-05,225972,189.54,19477,42830732.88
KR-28,인천광역시,동구,2022-05,32733,189.34,18640,6197666.22
KR-28,인천광역시,남동구,2022-05,248042,219.65,22157,54482425.3
KR-28,인천광역시,중구,2022-05,88051,191.47,19960,16859124.97
KR-28,인천광역시,연수구,2022-05,177180,244.21,26334,43269127.8
KR-29,광주광역시,남구,2022-05,110547,214.04,22631,23661479.88
KR-29,광주광역시,동구,2022-05,69242,181.14,19092,12542495.88
KR-29,광주광역시,서구,2022-05,158451,205.01,20916,32484039.51
KR-29,광주광역시,광산구,2022-05,206303,215.68,21917,44495431.04
KR-29,광주광역시,북구,2022-05,234312,198.54,19856,46520304.48
KR-30,대전광역시,서구,2022-05,254319,194.07,19118,49355688.33
KR-30,대전광역시,동구,2022-05,135674,176.62,17353,23962741.88
KR-30,대전광역시,중구,2022-05,122333,194.04,19391,23737495.32
KR-30,대전광역시,유성구,2022-05,182619,208.7,21259,38112585.3
KR-30,대전광역시,대덕구,2022-05,96227,188.43,18834,18132053.61
KR-31,울산광역시,중구,2022-05,105620,210.42,22584,22224560.4
KR-31,울산광역시,남구,2022-05,165419,204.98,21633,33907586.62
KR-31,울산광역시,북구,2022-05,98317,241.5,24617,23743555.5
KR-31,울산광역시,동구,2022-05,77464,203.03,21100,15727515.92
KR-31,울산광역시,울주군,2022-05,123584,193.53,20649,23917211.52
KR-41,경기도,화성시,2022-05,437153,231.38,24659,101148461.14
KR-41,경기도,파주시,2022-05,228946,224.5,24613,51398377.0
KR-41,경기도,광주시,2022-05,187225,225.39,25659,42198642.75
KR-41,경기도,군포시,2022-05,120468,225.77,22726,27198060.36
KR-41,경기도,연천군,2022-05,27038,149.4,19417,4039477.2
KR-41,경기도,의정부시,2022-05,219445,223.65,22143,49078874.25
KR-41,경기도,안산시,2022-05,356689,194.42,19863,69347475.38
KR-41,경기도,남양주시,2022-05,317408,247.35,26223,78510868.8
KR-41,경기도,용인시,2022-05,452210,256.61,28454,116041608.1
KR-41,경기도,광명시,2022-05,108614,232.04,23424,25202792.56
KR-41,경기도,동두천시,2022-05,49750,200.3,20035,9964925.0
KR-41,경기도,하남시,2022-05,141758,243.4,25890,34503897.2
KR-41,경기도,이천시,2022-05,119294,195.04,21487,23267101.76
KR-41,경기도,수원시,2022-05,586341,214.81,22312,125951910.21
KR-41,경기도,안양시,2022-05,238085,232.26,24122,55297622.1
KR-41,경기도,과천시,2022-05,30253,225.71,26428,6828404.63
KR-41,경기도,의왕시,2022-05,66956,252.55,26794,16909737.8
KR-41,경기도,양평군,2022-05,71218,181.8,24940,12947432.4
KR-41,경기도,부천시,2022-05,375904,216.27,22855,81296758.08
KR-41,경기도,평택시,2022-05,344739,197.16,20864,67968741.24
KR-41,경기도,시흥시,2022-05,270121,213.35,21284,57630315.35
KR-41,경기도,안성시,2022-05,115283,185.86,19416,21426498.38
KR-41,경기도,구리시,2022-05,84968,230.83,23389,19613163.44
KR-41,경기도,오산시,2022-05,124603,208.8,20950,26017106.4
KR-41,경기도,포천시,2022-05,82303,177.61,20631,14617835.83
KR-41,경기도,김포시,2022-05,212102,264.13,28737,56022501.26
KR-41,경기도,성남시,2022-05,426447,222.45,23809,94863135.15
KR-41,경기도,양주시,2022-05,116049,215.21,22955,24974905.29
KR-41,경기도,여주시,2022-05,65143,178.33,21256,11616951.19
KR-41,경기도,가평군,2022-05,39566,167.56,21332,6629678.96
KR-41,경기도,고양시,2022-05,438719,236.99,25267,103972015.81
KR-42,강원특별자치도,횡성군,2022-05,31587,163.8,19771,5173950.6
KR-42,강원특별자치도,정선군,2022-05,23958,165.95,19742,3975830.1
KR-42,강원특별자치도,화천군,2022-05,14684,162.95,19146,2392757.8
KR-42,강원특별자치도,양구군,2022-05,13229,160.93,19818,2128942.97
KR-42,강원특별자치도,동해시,2022-05,53710,189.4,19301,10172674.0
KR-42,강원특별자치도,속초시,2022-05,49078,203.08,20462,9966760.24
KR-42,강원특별자치도,양양군,2022-05,20714,165.68,18955,3431895.52
KR-42,강원특별자치도,인제군,2022-05,21494,151.58,19650,3258060.52
KR-42,강원특별자치도,고성군,2022-05,18899,159.58,20228,3015902.42
KR-42,강원특별자치도,춘천시,2022-05,163698,194.02,20309,31760685.96
KR-42,강원특별자치도,강릉시,2022-05,129188,184.4,19692,23822267.2
KR-42,강원특별자치도,평창군,2022-05,32447,154.75,18681,5021173.25
KR-42,강원특별자치도,원주시,2022-05,206809,199.22,20447,41200488.98
KR-42,강원특별자치도,태백시,2022-05,24400,184.24,19613,4495456.0
KR-42,강원특별자치도,삼척시,2022-05,44405,160.53,18915,7128334.65
KR-42,강원특별자치도,홍천군,2022-05,45015,163.21,19700,7346898.15
KR-42,강원특별자치도,영월군,2022-05,25502,164.3,19648,4189978.6
KR-42,강원특별자치도,철원군,2022-05,24590,165.3,23230,4064727.0
KR-43,충청북도,옥천군,2022-05,30589,162.39,19771,4967347.71
KR-43,충청북도,단양군,2022-05,19267,145.01,20335,2793907.67
KR-43,충청북도,진천군,2022-05,55965,177.18,19493,9915878.7
KR-43,충청북도,충주시,2022-05,134800,174.92,19057,23579216.0
KR-43,충청북도,제천시,2022-05,77951,179.79,19870,14014810.29
KR-43,충청북도,괴산군,2022-05,25514,149.96,19904,3826079.44
KR-43,충청북도,보은군,2022-05,21894,145.92,19302,3194772.48
KR-43,충청북도,음성군,2022-05,64936,165.07,18094,10718985.52
KR-43,충청북도,청주시,2022-05,486855,191.16,20072,93067201.8
KR-43,충청북도,영동군,2022-05,30535,153.92,18812,4699947.2
KR-43,충청북도,증평군,2022-05,24998,157.47,17088,3936435.06
KR-44,충청남도,아산시,2022-05,194180,189.25,19684,36748565.0
KR-44,충청남도,금산군,2022-05,34468,141.26,18185,4868949.68
KR-44,충청남도,공주시,2022-05,65258,164.57,18873,10739509.06
KR-44,충청남도,부여군,2022-05,39156,164.83,19610,6454083.48
KR-44,충청남도,보령시,2022-05,60966,176.81,19777,10779398.46
KR-44,충청남도,천안시,2022-05,362026,202.89,20777,73451455.14
KR-44,충청남도,논산시,2022-05,73214,161.58,18304,11829918.12
KR-44,충청남도,서산시,2022-05,111026,186.18,20095,20670820.68
KR-44,충청남도,서천군,2022-05,35004,152.16,19406,5326208.64
KR-44,충청남도,홍성군,2022-05,62389,182.48,20580,11384744.72
KR-44,충청남도,당진시,2022-05,116755,170.95,18774,19959267.25
KR-44,충청남도,예산군,2022-05,50432,164.76,18996,8309176.32
KR-44,충청남도,계룡시,2022-05,21343,214.28,21769,4573378.04
KR-44,충청남도,청양군,2022-05,19602,148.47,19449,2910308.94
KR-44,충청남도,태안군,2022-05,39719,154.12,23504,6121492.28
KR-45,전라북도,무주군,2022-05,16128,151.19,19035,2438392.32
KR-45,전라북도,임실군,2022-05,17956,132.93,18566,2386891.08
KR-45,전라북도,익산시,2022-05,158047,184.06,19531,29090130.82
KR-45,전라북도,남원시,2022-05,49932,160.08,18659,7993114.56
KR-45,전라북도,장수군,2022-05,14258,144.94,18480,2066554.52
KR-45,전라북도,고창군,2022-05,34612,156.44,19163,5414701.28
KR-45,전라북도,전주시,2022-05,359252,207.97,21651,74713638.44
KR-45,전라북도,완주군,2022-05,56625,157.86,18994,8938822.5
KR-45,전라북도,부안군,2022-05,31342,153.76,21499,4819145.92
KR-45,전라북도,정읍시,2022-05,66927,165.85,19150,11099842.95
KR-45,전라북도,김제시,2022-05,50310,155.19,19577,7807608.9
KR-45,전라북도,순창군,2022-05,16431,155.26,18376,2551077.06
KR-45,전라북도,군산시,2022-05,156396,189.71,19932,29669885.16
KR-45,전라북도,진안군,2022-05,16288,139.41,18190,2270710.08
KR-46,전라남도,여수시,2022-05,158494,188.37,20393,29855514.78
KR-46,전라남도,순천시,2022-05,152728,202.36,21771,30906038.08
KR-46,전라남도,장흥군,2022-05,23730,152.75,18339,3624757.5
KR-46,전라남도,고흥군,2022-05,44676,149.28,18690,6669233.28
KR-46,전라남도,광양시,2022-05,83820,188.43,19771,15794202.6
KR-46,전라남도,담양군,2022-05,25319,152.37,21327,3857856.03
KR-46,전라남도,해남군,2022-05,41131,161.33,20052,6635664.23
KR-46,전라남도,완도군,2022-05,30173,159.9,20328,4824662.7
KR-46,전라남도,함평군,2022-05,19389,144.77,18776,2806945.53
KR-46,전라남도,진도군,2022-05,20171,155.54,18972,3137397.34
KR-46,전라남도,나주시,2022-05,74328,177.83,19202,13217748.24
KR-46,전라남도,강진군,2022-05,22688,150.93,17632,3424299.84
KR-46,전라남도,무안군,2022-05,52345,192.83,22477,10093686.35
KR-46,전라남도,영광군,2022-05,31491,165.33,20172,5206407.03
KR-46,전라남도,장성군,2022-05,25583,151.1,18270,3865591.3
KR-46,전라남도,신안군,2022-05,23066,133.45,20865,3078157.7
KR-46,전라남도,목포시,2022-05,125996,199.15,20346,25092103.4
KR-46,전라남도,곡성군,2022-05,18355,140.14,18180,2572269.7
KR-46,전라남도,구례군,2022-05,16384,151.09,18751,2475458.56
KR-46,전라남도,보성군,2022-05,26291,152.14,17651,3999912.74
KR-46,전라남도,화순군,2022-05,37907,165.24,18097,6263752.68
KR-46,전라남도,영암군,2022-05,38102,148.1,16476,5642906.2
KR-47,경상북도,영주시,2022-05,62910,173.28,18722,10901044.8
KR-47,경상북도,영양군,2022-05,11791,142.14,19195,1675972.74
KR-47,경상북도,김천시,2022-05,83965,174.38,18104,14641816.7
KR-47,경상북도,경주시,2022-05,166400,175.44,18914,29193216.0
KR-47,경상북도,안동시,2022-05,100243,170.69,17904,17110477.67
KR-47,경상북도,고령군,2022-05,18817,148.53,18211,2794889.01
KR-47,경상북도,봉화군,2022-05,21003,146.76,17996,3082400.28
KR-47,경상북도,울진군,2022-05,35431,165.52,18860,5864539.12
KR-47,경상북도,울릉군,2022-05,4998,152.64,19909,762894.72
KR-47,경상북도,상주시,2022-05,61123,159.23,17435,9732615.29
KR-47,경상북도,청송군,2022-05,17226,148.67,18290,2560989.42
KR-47,경상북도,영천시,2022-05,60370,169.82,18001,10252033.4
KR-47,경상북도,경산시,2022-05,172439,179.19,17843,30899344.41
KR-47,경상북도,의성군,2022-05,34408,142.76,16980,4912086.08
KR-47,경상북도,영덕군,2022-05,24782,138.38,18699,3429333.16
KR-47,경상북도,청도군,2022-05,27732,145.31,18258,4029736.92
KR-47,경상북도,포항시,2022-05,283415,194.45,20031,55110046.75
KR-47,경상북도,구미시,2022-05,238314,185.28,18421,44154817.92
KR-47,경상북도,문경시,2022-05,42511,163.84,19457,6965002.24
KR-47,경상북도,군위군,2022-05,15283,132.98,17828,2032333.34
KR-47,경상북도,성주군,2022-05,25674,140.89,17660,3617209.86
KR-47,경상북도,예천군,2022-05,37001,176.74,19492,6539556.74
KR-47,경상북도,칠곡군,2022-05,71682,164.88,17331,11818928.16
KR-48,경상남도,거제시,2022-05,142393,188.94,20447,26903733.42
KR-48,경상남도,고성군,2022-05,34938,147.34,17867,5147764.92
KR-48,경상남도,거창군,2022-05,38003,156.32,18350,5940628.96
KR-48,경상남도,진주시,2022-05,203859,192.88,20242,39320323.92
KR-48,경상남도,양산시,2022-05,183019,219.51,22066,40174500.69
KR-48,경상남도,합천군,2022-05,31512,131.79,16348,4152966.48
KR-48,경상남도,함안군,2022-05,38019,166.28,19055,6321799.32
KR-48,경상남도,하동군,2022-05,29317,134.74,17703,3950172.58
KR-48,경상남도,함양군,2022-05,26100,151.13,17316,3944493.0
KR-48,경상남도,통영시,2022-05,75905,180.3,19634,13685671.5
KR-48,경상남도,사천시,2022-05,68882,168.77,18806,11625215.14
KR-48,경상남도,김해시,2022-05,270967,214.22,21815,58046550.74
KR-48,경상남도,밀양시,2022-05,68547,160.27,18650,10986027.69
KR-48,경상남도,창녕군,2022-05,39549,150.65,17564,5958056.85
KR-48,경상남도,산청군,2022-05,23810,134.27,17018,3196968.7
KR-48,경상남도,남해군,2022-05,29494,128.21,19173,3781425.74
KR-48,경상남도,창원시,2022-05,544159,202.12,21345,109985417.08
KR-48,경상남도,의령군,2022-05,19403,133.97,16523,2599419.91
KR-49,제주특별자치도,제주시,2022-05,267184,186.7,21433,49883252.8
KR-49,제주특별자치도,서귀포시,2022-05,104878,179.35,21075,18809869.3
KR-50,세종특별자치시, ,2022-05,186004,242.57,25336,45118990.28
KR-11,서울특별시,용산구,2022-06,124245,223.02,27715,27709119.9
KR-11,서울특별시,도봉구,2022-06,148533,215.41,21541,31995493.53
KR-11,서울특별시,강남구,2022-06,260820,250.47,30689,65327585.4
KR-11,서울특별시,금천구,2022-06,127275,192.53,20293,24504255.75
KR-11,서울특별시,성북구,2022-06,212147,218.66,23351,46388063.02
KR-11,서울특별시,동대문구,2022-06,190731,198.69,20491,37896342.39
KR-11,서울특별시,영등포구,2022-06,210271,203.39,21781,42767018.69
KR-11,서울특별시,송파구,2022-06,286272,241.61,27131,69166177.92
KR-11,서울특별시,서초구,2022-06,180472,262.48,33597,47370290.56
KR-11,서울특별시,마포구,2022-06,195471,214.2,23108,41869888.2
KR-11,서울특별시,중랑구,2022-06,196449,199.84,20671,39258368.16
KR-11,서울특별시,양천구,2022-06,190863,236.43,25329,45125739.09
KR-11,서울특별시,서대문구,2022-06,161240,212.14,22945,34205453.6
KR-11,서울특별시,강북구,2022-06,156874,192.54,19521,30204519.96
KR-11,서울특별시,종로구,2022-06,86816,187.11,22099,16244141.76
KR-11,서울특별시,성동구,2022-06,138840,230.19,24590,31959579.6
KR-11,서울특별시,관악구,2022-06,297114,167.55,17123,49781450.7
KR-11,서울특별시,중구,2022-06,73489,203.28,22401,14938843.92
KR-11,서울특별시,은평구,2022-06,228905,216.25,23199,49500706.25
KR-11,서울특별시,구로구,2022-06,204596,210.33,21836,43032676.68
KR-11,서울특별시,동작구,2022-06,199158,200.48,21506,39927195.84
